id,created_at,text
b'992097210283126785',05/03/2018,b'@RaoulGMI @realvision Likewise.  Thanks for inviting me back.  Great to have friends from the Macro days!'
b'991828690311901186',05/02/2018,b'Blockchain is the first half-a-trillion-dollar market nobody* owns.  \n\nGoldman Sachs to Open a Bitcoin Trading Oper\xe2\x80\xa6 https://t.co/CmmW4qBY1w'
b'985938185409605637',04/16/2018,b'@PanteraCapital The logic on tax selling in letter link.'
b'985937844756557824',04/16/2018,b'Happy Tax Day! This officially closes down one of the two main reasons tokens have been under pressure.  I have str\xe2\x80\xa6 https://t.co/vV6S1BhCtY'
b'985023586229342208',04/14/2018,"b'RT @naval: \xe2\x80\x9cFacebook only has the image I\xe2\x80\x99m trying to project, Google is the one reading my actual emails!\xe2\x80\x9d'"
b'984470246252687362',04/12/2018,"b'RT @PanteraCapital: NOW AVAILABLE: Our April #Blockchain Letter,  Human Nature Is Pro-Cyclical, Go Against The Urge https://t.co/EORt8b801I'"
b'983354570058358784',04/09/2018,b'The Circle-Poloniex Journey: One Month In https://t.co/ZkGnyQWcWa'
b'968161317629710336',02/26/2018,b'An important step for our industry :: @circlepay acquires @poloniex.   https://t.co/eTkN27rDxd'
b'967570382340395014',02/25/2018,"b'RT @APompliano: Rockets are landing themselves, cars are driving themselves, and money is governing itself.\n\nWhat a time to be alive.'"
b'967197031046397952',02/24/2018,b'Going on stage @TonyRobbins Sun Valley event tonight with my old college buddy @mikenovogratz -- talking bitcoin/bl\xe2\x80\xa6 https://t.co/iAM2m88jXy'
b'961718461012484096',02/08/2018,b'RT @Ripple: .@bgarlinghouse takes the stage this afternoon w/ @serwer and @readDanwrite at 2:45pm EST at @yahoofinance #YahooAMS - watch th\xe2\x80\xa6'
b'961655264226115585',02/08/2018,b'RT @e_rossiello: Feels good to have this out!  African start-up @BitPesa purchases European payments company @TransferZero to expand operat\xe2\x80\xa6'
b'961300863842074624',02/07/2018,"b'#Bitcoin Price Cycles\n\nAfter a 1067-day bull market, a downdraft which is spot on previous bear markets in depth, r\xe2\x80\xa6 https://t.co/ip7FMoyviy'"
b'951956038571368449',01/12/2018,b'RT @MarkYusko: Was fortunate invest w/ @dan_pantera when he launched @PanteraCapital in 2003 and again when he converted to focus solely on\xe2\x80\xa6'
b'943070690881785858',12/19/2017,"b'PANTERA Bitcoin Fund returns 25,000% \xe2\x80\x94 featured on CNBC\xe2\x80\x99s Squawk Box at 6:50 am EST.  @SquawkCNBC #bitcoin @PanteraCapital'"
