,newdate,compound,merit_compound
107,2017-08-17,0.4619260018639332,157.08930456663552
108,2017-08-19,0.41960606585788496,126.46504714038151
109,2017-08-22,0.4081904939422184,131.56479841565704
110,2017-09-02,0.3787667735042733,122.26887425213691
111,2017-09-07,0.30796028880866433,100.4461731648615
112,2017-09-09,0.33036699395770397,81.34035438066458
113,2017-09-15,0.2032413793103449,50.28425010449324
114,2017-09-17,0.28087057902973456,71.59900516431928
115,2017-09-18,0.26917827502034164,82.35227583401131
116,2017-10-25,0.3178312880324543,60.95617276876279
117,2017-10-30,0.39092891744933206,82.14730958971813
118,2017-12-24,0.369839757956073,63.1828947108919
119,2018-01-19,0.37976890909090905,51.895705727272656
120,2018-03-23,0.3204964882372993,36.753220320490875
121,2017-07-22,0.3594813114754101,132.7118198907107
122,2017-07-31,0.41056609145815315,142.66264210526316
123,2018-03-08,0.34763330019880667,35.363636928429436
124,2018-03-10,0.2710774530271401,28.527681628392486
125,2018-03-11,0.3276541519879213,39.29444891796686
126,2018-01-11,0.2994999294283692,42.9974585038815
127,2018-01-12,0.3302075894612663,46.652495438458566
128,2018-01-22,0.29935272194304907,39.556743341708476
129,2018-01-23,0.33184667008196844,44.054413934426194
130,2018-02-14,0.31820097264437724,47.920549300911794
131,2018-02-16,0.30769479048697596,45.34697542468855
132,2018-03-12,0.36531735232067475,40.549013660337465
133,2018-01-31,0.3003292191435767,41.583652644836334
134,2018-02-12,0.3528307552870095,48.0883563141995
135,2017-07-28,0.3845567829457367,117.95584631782957
136,2018-04-02,0.42125013123359556,52.079419335083195
137,2018-04-04,0.376804381976023,39.40924609342697
138,2017-10-09,0.3920306870229,89.77213366412221
139,2017-12-08,0.3642743519029237,77.63568814120235
140,2017-12-10,0.3987234775641018,79.65172287660249
141,2018-04-16,0.40410756068444037,48.04350712296064
142,2018-04-17,0.38838059248006107,43.73283418154199
143,2018-04-03,0.34394040961008215,35.122830838912954
144,2017-11-01,0.3659542704626337,74.47027419928823
145,2017-11-05,0.39215789473684165,83.86811163434906
146,2017-11-07,0.41830897343862183,82.0332050251257
147,2017-11-10,0.35808383993843895,77.37497552904956
148,2018-04-29,0.3770540716612378,51.8790032573289
149,2017-08-14,0.4408408892763732,161.58027454228463
150,2017-08-23,0.43663476523476563,144.95508521478533
151,2017-08-31,0.4222205309734512,122.70484203539834
152,2017-12-17,0.3517529175050308,63.30098535211271
153,2018-04-07,0.39199275803722444,48.35250879864641
154,2018-04-12,0.36693930717567985,42.26715330505479
155,2018-01-28,0.37286901554404117,64.650098238342
156,2018-01-29,0.3455786852589642,63.597589442231055
157,2017-11-21,0.3259461473327677,58.47588018628275
158,2017-11-22,0.30003222936233276,56.492640286702915
159,2017-11-23,0.36180768505421934,74.1578576614803
160,2017-11-24,0.32385558992487784,64.54186478126378
161,2017-11-25,0.3694551020408165,77.68091208378083
162,2017-11-26,0.33445246810870827,71.11626012201876
163,2018-02-11,0.2987740570377187,42.90032272309113
164,2018-02-13,0.3564692519251926,50.039327777777714
165,2017-09-06,0.31655950854700854,106.90700085470091
166,2017-09-13,0.23937257597684536,52.25866092619395
167,2018-01-30,0.36745458696554606,49.04041776670818
168,2018-02-01,0.29574646781789576,33.624556711146
169,2018-02-20,0.3336835322195702,38.7338154534606
170,2017-12-22,0.31223248306098006,46.605865643682705
171,2017-12-23,0.3179206095791001,53.061132317368205
172,2018-01-09,0.3940118244616013,60.706407964242075
173,2018-01-10,0.3247258393540158,42.341988482788
174,2018-01-27,0.37269370892018877,49.28759840375586
175,2018-02-07,0.3139578405315616,38.496784651162756
176,2017-05-03,0.35988512269938655,177.34191349693236
177,2017-05-07,0.38985590230664857,170.66097991858902
178,2017-05-12,0.34784993386243307,122.90435423280448
179,2017-06-22,0.3828189677419355,158.66150038709685
180,2017-06-24,0.39622038123167175,158.23947463343117
181,2017-07-02,0.3409893280632411,152.06728748353112
182,2017-07-04,0.3481859605911331,118.03993977832515
183,2017-07-06,0.41252188328912426,159.52900610079575
184,2017-07-10,0.39183120665741944,131.2788297503468
185,2017-07-17,0.34099247685185247,128.1913399305557
186,2017-07-19,0.3931285395763665,137.48656243032332
187,2017-07-27,0.30621022727272684,114.23725008741239
188,2017-07-29,0.38039906735751244,137.12490507772026
189,2017-08-07,0.377782603686636,141.55706520737326
190,2017-08-09,0.3860492809204218,122.78416500479388
191,2017-09-05,0.38716756097560984,112.2978032926829
192,2017-09-10,0.3718457072266832,97.48758999382339
193,2017-09-12,0.2818693213296396,68.42877361495839
194,2017-09-19,0.25203564843269805,65.05566859250143
195,2017-09-20,0.2554061342592591,65.67573622685174
196,2017-09-23,0.26494048692515815,66.33811677186652
197,2017-09-26,0.32682733720180573,85.91797021276597
198,2017-09-29,0.3803550322580646,92.21190270967757
199,2017-10-02,0.3875700750469042,90.79514915572223
200,2017-10-03,0.4418057205720564,111.34721408140825
201,2017-10-04,0.4316058748403576,116.22118735632182
202,2017-10-05,0.3869305496828754,114.01014048625787
203,2017-10-06,0.4263765395894429,110.10299090909083
204,2017-10-07,0.45198622828784163,116.4778976426799
205,2017-10-08,0.4774698428290764,150.42303565815328
206,2017-10-12,0.3661016467065867,84.79444393712583
207,2017-10-13,0.35869567398119084,78.44446476489024
208,2017-10-14,0.3317443807339442,77.12271095183485
209,2017-10-16,0.3478113695090436,74.96293390180887
210,2017-10-19,0.4096830693069307,105.74116549504956
211,2017-10-21,0.35804702212138395,90.16147742484385
212,2017-10-23,0.3529553549190533,91.3644561021171
213,2017-10-24,0.3428164216928529,83.13745995945258
214,2017-10-26,0.37642606504809883,86.48590815391644
215,2017-10-27,0.3692609099350049,91.4711409470753
216,2017-10-28,0.38458748286888894,77.83734353586098
217,2017-10-29,0.32409829242262433,68.6406480789754
218,2017-11-02,0.33045677785663563,73.00709858055352
219,2017-11-03,0.4592225331369659,97.90940508100155
220,2017-11-06,0.47260552238806003,96.61375365671638
221,2017-11-08,0.4621294367693946,107.6961238044633
222,2017-11-09,0.4581244593945226,93.04517996155701
223,2017-11-11,0.36459686356508064,73.15667919498173
224,2017-11-12,0.3680365418894825,57.94999940582302
225,2017-11-13,0.2957478243825944,66.20582277538216
226,2017-11-16,0.3422593994241051,76.69590041135335
227,2017-11-18,0.3444027858386534,69.1041057457922
228,2017-11-19,0.37803064334085734,77.9158319977427
229,2017-11-20,0.3614419747520295,71.97415279531099
230,2017-11-27,0.3433222279792746,64.82035145077728
231,2017-11-29,0.36767972027972057,64.76123436563432
232,2017-11-30,0.33196263378315516,63.3702181479759
233,2017-12-01,0.3759380952380956,83.6780796703298
234,2017-12-02,0.36468193403298393,73.47763275862064
235,2017-12-03,0.3673734740015077,74.45213662396388
236,2017-12-09,0.3748850953206234,76.33923535528594
237,2017-12-11,0.30961567436208987,49.08805103280683
238,2017-12-13,0.33478404377880205,61.08862010368663
239,2017-12-20,0.3130015824006166,52.60195121574677
240,2017-12-30,0.3655620721131897,64.31441150159743
241,2018-01-21,0.29364123601491776,33.06770516782101
242,2018-02-19,0.29930037919826624,41.212768634886196
243,2018-02-21,0.38999682707562133,52.06640042305667
244,2018-03-03,0.4552165623221391,54.0501741035857
245,2018-03-06,0.3774082234777157,43.49368170119278
246,2017-11-17,0.36730028275212,69.56443581526855
247,2018-01-03,0.37269945333853916,50.19920074189772
248,2017-05-08,0.44119864406779635,189.5387075706216
249,2017-05-24,0.3578423217550274,182.0079533820841
250,2017-05-25,0.4632014270032932,233.26538792535695
251,2017-05-26,0.43749326473339606,177.99222778297488
252,2017-05-27,0.4215278240190244,180.62519084423297
253,2017-05-28,0.37615717722534114,148.85400024057742
254,2017-05-29,0.3422985244802148,132.86232307176402
255,2017-05-30,0.4287898538961037,201.1656772727272
256,2017-05-31,0.4055589785831959,187.6232758649093
257,2017-06-01,0.32449010773751225,154.40938589618008
258,2017-06-02,0.399110554561718,193.14276842576066
259,2017-06-03,0.3700702456778893,176.52701073703358
260,2017-06-09,0.3603680717488795,129.06044852017936
261,2017-06-10,0.3795662143826324,125.57917611940286
262,2018-01-16,0.3024636294319478,37.700470263057554
263,2018-02-22,0.3360926111111111,38.911663222222195
264,2017-12-14,0.3530457639659633,66.71706740658529
265,2017-09-27,0.31251437543614824,72.36196413119322
266,2017-06-21,0.45358498683055326,195.4656834942936
267,2017-09-11,0.33257471852610127,86.18695895598768
268,2017-10-17,0.4459192642787992,96.98254065827663
269,2017-11-04,0.5102303100775194,112.56687837209324
270,2017-12-12,0.37598499311610806,71.61884960991291
271,2018-02-09,0.355650443951165,40.94103429522755
272,2018-03-04,0.37504716274089867,44.31579684154179
273,2017-09-28,0.37115421785421787,98.22847641277653
274,2017-07-09,0.4123179065743948,121.9178497404845
275,2017-07-11,0.32747503364737507,82.85505067294757
276,2017-07-12,0.291291407222914,87.18353331257784
277,2017-07-21,0.35978444444444474,142.51722622222226
278,2017-07-23,0.379247486631017,137.77257903743293
279,2017-07-25,0.39377280000000037,133.2661113142859
280,2017-08-01,0.2881141154903762,96.5787550870761
281,2017-08-04,0.3533601173020526,121.92406334310839
282,2017-08-06,0.3905080291970798,124.4897181265208
283,2017-08-18,0.4903208588957052,159.7703331288344
284,2017-08-30,0.3412343049327354,90.02380284005994
285,2017-10-01,0.44065093304061537,109.06398232711302
286,2017-07-13,0.34893221010901876,124.54992745292358
287,2017-07-14,0.39605620767494354,161.94962674943557
288,2017-07-20,0.36405849870578083,164.51356738567725
289,2017-09-04,0.42294543080939956,143.17393381201035
290,2018-02-08,0.3125073379535261,43.29228157358347
291,2017-06-08,0.39120957066189627,168.4004361359572
292,2017-09-01,0.39441482381531,137.1731315917374
293,2017-06-23,0.4267371549893842,172.08263768577493
294,2017-06-25,0.38600631313131295,161.9915362373734
295,2017-06-26,0.38743452914798227,169.5894264573991
296,2017-06-27,0.40059775280898885,162.12163146067402
297,2017-06-29,0.3766001142857141,183.30327325714282
298,2017-07-05,0.43507099841521446,171.91707115689383
299,2017-10-11,0.26568444567016053,56.75440424710425
300,2017-05-01,0.3630633043478261,170.58173269565236
301,2017-10-18,0.3738428571428573,76.03201338345853
302,2017-09-16,0.29643954983922854,83.81893961414781
303,2017-05-04,0.3807958208955224,190.05448522388068
304,2017-05-05,0.3815576842105261,158.82251242105292
305,2017-05-06,0.30106791147994477,139.72153872752423
306,2017-05-09,0.3506166077738508,148.5637775618373
307,2017-05-10,0.4759411167512695,183.9823138959389
308,2017-05-11,0.3848079903147697,151.53569340193692
309,2017-05-13,0.31389956474428715,154.07815843307932
310,2017-05-14,0.31311250000000046,133.1229655092592
311,2017-05-15,0.315818607068607,136.9972675675676
312,2017-05-16,0.3170907216494845,166.14604536082476
313,2017-05-17,0.21544374999999988,102.03090514112901
314,2017-05-19,0.29251653846153847,123.93335974358979
315,2017-05-23,0.42820608439646735,214.06931992149174
316,2017-07-01,0.30111233243967844,131.1247773458445
317,2017-07-03,0.4148570117955442,175.82591363040618
318,2017-06-11,0.3981831830238721,130.14083034482752
319,2017-06-15,0.3415079676674365,139.54521304849882
320,2017-08-11,0.3391331680099188,97.7971762554249
321,2017-08-13,0.34051235955056197,111.44429528089887
322,2017-08-25,0.36058301158301187,123.79122036679537
323,2017-06-04,0.37252083712465917,161.52284904458642
324,2017-06-05,0.4287522684310015,202.398718147448
325,2017-06-06,0.4239066014669927,174.49906919315387
326,2017-06-07,0.4715963636363632,203.4213858677687
327,2017-06-12,0.35341013927576614,113.5769729247911
328,2017-06-17,0.44029488859764127,197.13721389252964
329,2017-06-18,0.42135014285714273,172.68210728571432
330,2017-06-19,0.2918800501882058,141.11866863237134
331,2017-07-07,0.4000201923076925,145.17422513736273
332,2017-09-14,0.18543647342995198,40.09117294685986
333,2017-09-21,0.358863958460599,105.17290647525941
334,2017-09-25,0.34111560975609745,87.9590694076655
335,2017-05-02,0.3249003846153844,163.31406102564085
336,2017-06-20,0.3479227817745805,134.85545575539555
337,2017-07-08,0.40584491725768324,158.1279672576832
338,2017-07-15,0.3175377574370711,109.57411739130433
339,2017-07-16,0.28026871035940787,91.60539112050729
340,2017-08-02,0.3960190977443611,131.8111073684211
341,2017-10-15,0.3574113235294117,81.69194465686272
342,2017-11-15,0.363786310804993,71.4522560482133
343,2017-08-10,0.416953079584775,123.0083042906577
344,2017-06-13,0.3544794032723765,142.42480846968223
345,2017-06-14,0.377491612903226,162.28170860215045
346,2017-07-30,0.43003569131832803,153.12554812433
347,2017-08-20,0.4096832618025756,131.1159954935621
348,2017-05-18,0.20874879832810833,87.30348746081539
349,2017-05-22,0.32656818622696404,166.83948913676036
350,2017-09-22,0.3040416362308258,91.18503944485028
351,2017-08-24,0.4733913875598088,179.3553220095694
352,2017-08-03,0.39374753901560616,164.97875954381752
353,2017-05-20,0.2789246835443041,123.56872658227852
354,2017-08-08,0.3148791666666667,118.60750135416647
355,2017-05-21,0.2377710290827741,113.76329541387024
356,2017-06-28,0.44634876273653556,211.89392125181948
357,2017-06-30,0.3565428372739916,149.69352406119614
358,2017-09-24,0.2870402460456942,66.27324411247807
359,2017-10-20,0.38466375628140687,101.95229510050265
360,2017-08-05,0.41861124620060863,151.21794984802423
361,2017-07-24,0.42686984615384593,151.2237346666666
362,2017-07-18,0.30057058096415357,98.79792435105075
363,2017-06-16,0.34869799789251926,132.35863551106422
364,2017-07-26,0.31641117381489847,108.96548374717845
